budget_allocated,budget_spent,workforce_count,equipment_count,material_cost,completion_percentage,weather_delay_days,safety_incidents,inspection_score,task_completion_rate,daily_progress_rate,resource_availability,workforce_attendance,supply_delay_days,rainfall_mm,project_type,state,duration_days,delayed,budget_overrun_pct,risk_level,actual_completion_days
569934006.82,354803546.64,294,33,145338290.03,64.74,0,1,88.54,0.5453,2.6968,0.7679,0.6444,4,1.53,Dam,Enugu,361,0,0.0,medium,378
623391357.35,485530113.41,370,4,156644816.12,62.03,4,0,65.04,0.4847,2.0067,0.6044,0.8229,9,170.24,Road,Enugu,380,1,31.18,high,408
539603814.06,338363520.1,411,42,217623471.87,53.16,1,1,74.8,0.4733,1.504,0.6814,0.7966,6,11.21,Railway,Kaduna,516,1,23.63,high,543
647795751.65,339571269.04,220,32,217857194.75,39.76,2,1,87.23,0.3704,0.8667,0.4475,0.7349,4,10.86,Bridge,Abia,314,1,15.07,high,379
916752247.64,665671473.96,515,29,281689056.12,69.76,1,0,74.55,0.9638,1.0833,0.7173,0.8221,2,12.71,PowerPlant,Oyo,577,0,2.51,low,568
699025738.0,716904921.01,305,27,380570755.76,78.12,4,0,78.41,0.5847,1.5044,0.603,0.7091,7,67.98,Railway,Rivers,125,1,19.93,high,182
710690807.22,288957797.19,115,16,318497365.0,41.46,1,0,75.43,0.3263,0.7015,0.9192,0.8329,3,17.84,Bridge,FCT,690,0,6.01,medium,703
354829130.87,263161804.11,260,14,176824604.65,80.91,0,1,90.68,0.8432,1.6565,0.6936,0.689,3,0.86,Road,Kaduna,474,0,3.13,medium,471
136505329.4,95066609.79,415,36,54902861.87,66.17,2,0,56.75,0.548,1.8001,0.726,0.6876,6,19.29,Dam,Delta,129,0,0.0,medium,165
816693711.88,658568893.22,220,15,215439046.13,90.03,0,0,92.24,0.6805,0.0,0.7292,0.7621,2,0.54,Bridge,Rivers,524,0,2.26,medium,563
343886054.54,86753987.63,84,25,187209924.13,28.44,2,1,74.1,0.3787,0.525,0.7553,0.7153,1,25.58,PowerPlant,FCT,1046,0,2.67,medium,1035
601753704.43,369927659.94,131,52,311564910.42,62.1,2,1,78.36,0.6879,1.8097,0.7336,0.5862,2,7.04,Dam,Enugu,957,0,0.0,low,961
783691214.72,560125176.99,143,36,422156346.98,63.1,2,0,82.08,0.2585,0.3636,1.0,0.7838,5,74.82,Pipeline,Edo,670,0,3.4,medium,691
644425959.44,126256350.18,379,37,237666794.61,18.72,2,0,66.34,0.7448,1.0211,0.7425,0.7869,1,61.79,Pipeline,Abia,426,0,0.0,low,469
191355678.59,137820833.83,412,49,102964721.96,65.86,4,0,69.93,0.5769,2.5024,0.6976,0.7842,6,120.29,PowerPlant,Delta,197,1,11.08,high,267
573546606.02,373049057.66,473,17,177085505.6,59.84,0,1,58.06,0.3938,0.653,0.6454,0.9508,4,7.96,Bridge,Kano,390,0,5.48,medium,428
419500233.95,257468483.77,120,9,148931257.91,59.1,1,1,62.91,0.8566,2.332,0.5227,0.7867,3,0.25,Railway,Kano,238,0,11.89,high,244
458280015.18,425298122.56,150,16,167070611.42,100.0,2,0,66.43,0.6607,0.0062,0.9223,0.6515,5,51.51,Building,Rivers,1069,0,6.66,medium,1113
353454023.2,4614641.18,14,9,103933702.98,1.22,1,0,62.91,0.6564,0.0,0.6254,0.8074,5,45.39,Building,Enugu,570,0,8.46,medium,579
598475904.4,506756608.5,350,7,175059815.03,73.96,5,0,83.06,0.8079,0.5859,0.8663,0.6567,7,172.15,Road,FCT,767,0,7.53,medium,782
647633139.18,396487214.72,261,28,345672606.07,52.31,1,2,71.97,0.8245,1.1308,0.606,0.8521,3,34.23,Road,Enugu,852,0,8.18,medium,869
365469739.53,258054516.75,31,47,141962185.72,58.99,2,0,63.14,0.5329,1.9232,0.8725,0.7272,4,55.46,Railway,Enugu,821,0,7.63,medium,854
804173297.84,748809963.33,518,40,246581958.69,99.95,0,1,70.21,0.6856,2.1436,0.6654,0.7868,10,5.07,Railway,Kaduna,767,0,7.22,medium,810
940035762.17,107051791.03,454,30,289284105.95,11.12,2,1,50.92,0.5348,1.1629,0.6922,0.7247,6,23.31,PowerPlant,Kaduna,359,0,6.19,medium,400
460326131.38,379113464.79,426,25,137279096.0,82.73,1,0,70.23,0.5154,2.2959,0.7065,0.8809,2,27.41,Bridge,Abia,891,0,0.0,low,880
286469341.33,105170330.58,47,22,85173308.37,31.94,8,1,65.81,0.7127,0.6215,0.6054,0.7056,6,159.2,Road,Lagos,713,1,31.61,high,765
778290055.58,419825602.81,160,30,311846090.99,51.46,1,0,80.42,0.2885,0.4908,0.8682,0.5948,4,0.88,Railway,Kano,261,0,2.86,medium,288
836145192.65,836145192.65,396,7,454482059.66,89.57,2,0,84.58,0.646,1.6993,0.864,0.8242,4,1.15,PowerPlant,Kaduna,522,0,0.0,low,542
16304063.91,19346478.6,26,14,4302133.23,100.0,1,0,65.94,0.6659,1.5573,0.4576,0.8659,4,16.12,Building,Abia,523,1,19.64,high,589
498679169.35,225890556.18,531,45,231856028.72,44.83,4,0,73.28,0.5102,1.8409,0.7754,0.8782,4,83.11,Dam,Oyo,365,0,2.73,medium,358
50005848.85,34812999.54,91,28,26671771.88,64.11,3,0,62.89,0.4157,0.9861,0.6906,0.886,5,21.24,Road,Kaduna,446,0,7.7,medium,436
80326361.21,43231865.67,396,45,43645336.58,57.5,2,0,67.89,0.7392,1.6913,0.7891,0.8776,8,18.49,Dam,Enugu,759,0,8.14,medium,767
656568350.94,336126611.01,175,4,305535365.73,42.66,5,1,73.03,0.3956,1.6656,0.7567,0.6283,4,155.37,Bridge,Rivers,454,1,19.32,high,502
674454506.19,154060598.35,434,6,254890770.71,24.4,1,0,67.65,0.6434,1.0737,0.7604,0.7204,3,13.69,Railway,Edo,369,0,2.25,medium,369
156188569.68,72977466.18,205,8,67407146.97,40.51,4,0,55.46,0.544,2.8427,0.7867,0.707,7,37.15,Railway,Oyo,92,0,17.04,high,131
540307563.17,524768223.59,121,9,182363099.0,83.39,2,0,98.91,0.4896,1.2151,0.7959,0.8579,7,60.09,Bridge,FCT,220,0,5.38,medium,207
685312592.89,567362998.64,507,19,266901832.9,80.23,5,0,65.95,0.833,1.8691,0.5708,0.8184,7,130.36,Railway,Edo,117,0,10.58,high,138
464589416.73,299570200.18,479,21,176155775.1,68.63,1,1,65.65,0.8011,0.8759,0.65,0.6735,8,20.88,PowerPlant,Enugu,933,0,0.0,medium,964
445931771.84,37015147.03,335,8,171360870.04,9.75,1,0,68.49,0.3952,1.2601,0.9365,0.6923,2,43.89,Pipeline,Kaduna,573,0,0.0,low,572
329960038.37,129100702.62,257,9,119579975.85,32.21,5,0,67.23,0.6845,0.3184,0.6767,0.6856,4,123.21,Road,Enugu,106,0,7.5,medium,127
563791641.15,559678039.25,232,40,242365771.07,91.53,3,1,74.91,0.703,1.6208,0.6598,0.6643,3,65.85,Pipeline,Oyo,889,0,0.0,medium,893
143482178.4,65063161.86,13,4,53701913.98,36.65,5,1,78.02,0.356,1.2767,0.6297,0.6597,7,93.44,Building,Rivers,1083,1,26.21,high,1137
755271844.23,384953406.73,146,28,373806534.5,49.0,1,2,81.51,0.6241,0.842,0.7082,0.8228,7,1.16,Dam,Edo,695,0,2.44,medium,695
442378938.94,239198827.76,371,50,174708232.91,46.96,2,1,55.04,0.7034,1.6515,0.5914,0.8941,8,56.16,Railway,Edo,950,0,12.16,high,950
279978659.05,57606731.6,263,41,117138874.13,20.21,1,1,77.55,0.6981,0.0,0.7187,0.5842,2,45.99,Bridge,Kaduna,211,0,1.18,medium,221
560990127.77,155875543.44,412,24,296680808.7,24.89,1,0,81.96,0.514,0.9231,0.6635,0.6347,2,22.65,Railway,Enugu,511,0,0.0,low,511
696254290.42,455231133.86,542,21,239515235.84,61.79,2,0,73.94,0.5424,1.4095,1.0,0.9352,5,13.3,Dam,Edo,1043,0,5.13,medium,1039
387183749.52,107514034.21,255,34,153538995.94,26.47,0,0,87.6,0.5398,1.6382,0.7587,0.7942,6,13.55,Pipeline,Kaduna,814,0,5.85,medium,812
476933289.96,137011806.67,104,21,188753080.48,27.2,1,1,58.9,0.8358,1.1681,0.8319,0.7698,7,23.08,Bridge,Oyo,924,0,6.55,medium,937
284665542.23,129675224.29,134,11,73613863.35,40.25,3,0,73.37,0.6433,0.0,0.8769,0.7505,7,94.97,Bridge,Edo,733,0,3.87,medium,758
300352808.69,150214255.32,265,20,97924046.13,52.78,2,0,70.82,0.4508,0.5334,0.5295,0.999,3,67.92,Pipeline,Enugu,1080,0,1.13,medium,1120
738082523.7,536610542.16,376,23,366311748.08,57.23,2,0,74.71,0.7231,0.9926,0.6529,0.8089,6,65.48,Railway,Kaduna,786,0,14.4,high,805
764446816.71,78765602.27,122,8,300825592.96,9.41,0,0,54.22,0.5848,1.7075,0.9879,0.7375,3,0.0,Railway,FCT,1070,0,1.68,low,1065
534444515.53,471353722.62,243,14,292322622.6,68.34,5,1,59.64,0.6232,0.5042,0.5381,0.6194,6,188.35,PowerPlant,Lagos,343,0,12.37,high,362
248288529.58,62582338.94,263,38,117195293.29,20.92,2,1,57.32,0.5269,1.9073,0.7366,0.6064,2,51.83,Road,Edo,415,0,6.04,medium,409
239587895.74,65657859.87,178,8,119783653.77,24.78,2,0,81.53,0.8833,3.242,0.6639,0.7484,5,10.4,Dam,FCT,548,0,6.37,medium,579
487914916.71,289516773.64,215,28,232210715.65,61.91,6,0,63.27,0.344,1.1271,0.5531,0.8652,6,226.1,Road,Lagos,698,1,12.29,high,744
816955230.33,463539665.26,419,5,361129123.28,57.32,0,0,65.12,0.646,0.9085,0.8386,0.8247,2,9.07,Pipeline,Abia,963,0,5.67,medium,1005
873423636.48,765407972.83,112,43,234304215.14,81.71,7,0,81.3,0.5751,1.0054,0.8277,0.7621,5,119.87,Railway,Enugu,819,1,19.03,high,838
290157653.35,138882962.06,158,41,121732121.3,51.67,3,0,72.95,0.4186,2.671,0.7376,0.7623,3,13.14,Railway,Oyo,1017,0,8.59,medium,1022
98121817.77,98645282.36,184,16,40721548.46,76.99,3,3,72.16,0.547,1.6937,0.5981,0.8982,1,114.39,Railway,FCT,811,1,30.58,high,864
640532110.58,0.0,414,12,266046601.2,0.0,7,0,69.89,0.5315,2.8344,0.8018,0.8826,5,243.98,Pipeline,Lagos,610,0,8.86,medium,619
539871189.15,430985160.72,134,48,292609792.23,66.38,0,1,76.79,0.4844,2.008,0.9781,0.7532,3,11.96,Railway,Abia,192,0,7.25,medium,222
785206123.19,424611695.83,319,29,236051338.95,54.09,3,0,89.13,0.3558,2.6264,0.7581,0.8534,2,11.74,Dam,FCT,1021,0,0.0,low,1052
128843131.61,50126128.21,460,29,42000474.09,37.57,3,0,70.3,0.8655,2.805,0.6693,0.8291,4,22.57,Bridge,Edo,637,0,6.01,medium,648
56744110.54,46311814.87,212,11,18920939.3,84.6,1,0,77.69,0.4323,2.4159,0.6645,0.934,1,9.12,Pipeline,Kano,1067,0,0.0,low,1102
25375695.32,16158916.72,221,33,7571275.68,64.62,2,1,80.08,0.5777,1.332,0.7361,0.7874,5,6.89,Road,Enugu,568,0,0.0,low,573
951029306.61,455958933.32,214,45,276139275.42,42.59,2,0,71.05,0.6685,0.9926,0.89,0.7985,5,53.33,Railway,Edo,246,0,8.28,medium,252
598959346.07,551644112.36,326,30,264714565.68,83.18,1,0,70.54,0.6447,0.8175,0.785,0.9337,3,22.14,Dam,FCT,361,0,5.72,medium,401
25850784.8,2387283.86,298,3,6476259.64,8.05,3,0,70.41,0.5939,1.3337,0.7445,0.9015,4,88.74,Pipeline,FCT,663,0,5.21,medium,674
309509600.04,274242340.5,192,3,81030079.43,69.69,0,1,77.94,0.5763,1.8347,0.6205,0.7487,8,1.58,Road,Abia,850,1,15.59,high,913
463717349.0,239130953.97,211,42,157879140.93,52.25,2,0,73.52,0.5596,2.765,0.715,0.6924,6,19.23,Pipeline,Delta,112,0,2.36,medium,112
782815756.62,751566958.93,403,32,326379760.48,100.0,2,1,79.46,0.3615,2.5148,1.0,0.7718,4,10.43,Bridge,Kano,995,0,4.49,medium,1003
540201907.97,282495969.06,190,53,283232854.04,54.0,1,1,64.68,1.0,1.6609,0.7782,0.7373,4,25.61,Dam,Oyo,941,0,1.58,medium,928
280019197.41,18373157.33,295,30,100915083.18,7.28,4,0,94.05,0.9254,0.8051,0.5394,0.9809,4,17.18,Railway,Lagos,407,0,4.24,medium,415
685049369.26,3089797.42,68,18,208010586.19,0.44,1,1,56.74,0.5243,1.1272,0.7047,0.8556,2,6.92,PowerPlant,Edo,784,0,6.17,medium,800
276294329.13,112549886.1,363,22,84022572.14,39.41,2,0,79.19,0.8873,2.0756,0.592,0.7878,6,55.13,Pipeline,Enugu,725,0,2.97,medium,737
513267632.89,307881531.97,39,43,274871717.19,52.51,2,2,76.21,0.7534,0.3438,1.0,0.876,5,82.49,Pipeline,Abia,464,0,2.91,low,506
367018104.71,201229512.97,245,29,197464532.58,49.33,3,0,71.97,0.6396,0.8571,0.6588,0.683,3,55.94,Building,Edo,967,0,11.44,high,983
373033467.8,249492228.89,56,45,159840899.31,68.38,2,0,82.71,0.6293,1.3973,0.7382,1.0,1,66.35,Railway,Lagos,459,0,0.96,low,446
281534603.15,63342225.86,377,18,86931397.77,16.65,1,1,100.0,0.5061,1.5611,0.512,0.7481,6,7.14,Road,Enugu,878,1,22.26,high,919
1240781767.98,357564307.46,354,20,561023480.62,24.47,2,0,69.41,0.6,0.0,0.5012,0.7583,6,39.01,PowerPlant,FCT,253,0,9.99,high,263
372310910.67,193425928.85,503,20,159435315.79,47.37,2,1,80.07,0.5933,0.7871,0.6671,0.7936,5,62.06,Railway,Enugu,347,1,19.8,high,421
31745186.04,16493900.4,366,30,12319163.6,54.16,2,2,49.87,0.6617,1.4892,0.7553,0.7817,3,41.74,Pipeline,FCT,483,0,9.26,medium,470
867956274.82,661196757.66,108,5,406654567.86,82.32,5,0,100.0,0.8045,1.0057,0.7074,0.7167,3,64.3,Bridge,FCT,1065,0,8.29,medium,1092
657323825.43,506259492.72,422,11,357539565.8,68.11,1,0,62.73,0.5803,1.0736,0.7872,0.8759,3,23.63,Bridge,Edo,179,0,0.0,low,209
328261403.43,12510148.46,57,25,127543695.34,3.37,0,0,72.46,0.5418,2.1261,0.6842,0.858,8,9.66,Pipeline,Kano,965,0,6.74,medium,960
945083140.85,813529564.52,393,4,433969772.74,89.14,3,1,100.0,0.0769,2.8753,0.6649,0.8854,2,71.52,Bridge,Edo,358,0,10.96,high,382
371352324.18,65417231.86,117,10,140534207.26,17.62,3,1,71.78,0.5897,1.5445,0.6985,1.0,2,32.28,Railway,Abia,230,0,11.57,high,253
53480959.11,0.0,166,6,22117477.98,0.0,4,1,82.14,0.9003,1.1835,0.753,0.7252,6,113.65,Road,Enugu,298,0,7.97,medium,284
346047762.38,240885314.99,91,27,86920759.98,75.16,6,1,100.0,0.7482,0.9038,0.5962,0.7226,8,195.64,Road,Lagos,826,0,4.13,medium,858
234688385.96,163581487.15,252,37,75632448.08,78.62,0,1,65.26,0.4491,1.3815,0.7618,0.7771,2,7.78,Road,FCT,683,0,3.43,medium,689
525986587.49,449598816.8,170,12,240648513.02,83.04,6,0,96.77,0.7259,0.7761,0.7466,0.8387,5,228.56,Building,Lagos,965,0,10.4,medium,992
904221710.45,283899549.35,118,17,325499594.27,32.79,2,2,77.89,0.7412,1.5193,0.7656,0.7676,4,20.85,Dam,Enugu,802,0,0.0,low,833
358539859.08,71084445.35,24,21,158191701.45,16.01,1,1,78.85,0.5632,1.4035,0.5919,0.9443,4,25.56,Building,FCT,646,1,14.15,high,716
651296876.66,504167162.53,206,26,194937082.88,63.87,4,0,59.07,0.661,2.2881,0.6497,0.9423,3,110.35,Railway,Kaduna,873,0,6.7,medium,880
732160275.16,285535389.08,259,36,373300509.36,43.08,1,1,64.92,0.724,1.6216,0.6482,0.798,5,14.31,Road,Kaduna,975,0,6.28,medium,1001
417019307.86,273691123.91,212,39,131509600.18,68.66,5,1,80.19,0.6345,1.2225,0.9429,0.7736,4,146.62,Pipeline,Rivers,205,0,4.61,medium,202
309826670.45,207903631.57,271,26,119044253.34,66.13,3,1,83.46,0.8041,0.4668,0.7838,0.7256,3,42.33,Building,FCT,782,0,4.06,medium,810
237161688.43,148036644.49,277,3,105302287.71,52.28,10,0,55.45,0.7708,1.2924,0.7481,0.727,5,236.25,Building,Delta,1077,1,29.54,high,1096
203506726.97,121415357.99,366,45,58652895.29,45.95,2,1,90.25,0.3424,1.8479,0.6951,0.5741,2,49.87,Bridge,Oyo,1080,1,19.44,high,1126
363933606.86,242937638.11,39,7,186633849.2,67.78,0,0,83.91,0.5364,0.9008,0.8102,0.9144,2,0.06,Road,Enugu,158,0,4.06,low,171
142228065.62,114043596.33,294,45,35577513.63,75.05,2,0,74.31,0.8239,1.7091,0.6006,0.9164,4,16.72,PowerPlant,Lagos,270,0,2.7,medium,306
268204970.77,51620125.35,357,9,110486739.91,15.86,4,0,58.76,0.5614,1.487,0.8028,0.88,3,67.23,Road,Edo,477,0,8.31,medium,500
556891072.98,215975177.52,241,52,294529956.75,43.54,0,0,72.42,0.59,0.8508,0.8375,0.768,7,2.33,Dam,Delta,963,0,1.92,low,991
521349853.65,195937500.59,428,12,133311750.22,44.16,6,0,64.12,0.3524,0.7301,0.7433,1.0,3,189.0,Railway,Lagos,522,0,0.0,low,537
601053047.32,286562409.16,145,14,189810760.75,41.7,2,0,71.03,0.7665,2.4702,0.7229,0.8342,2,48.69,Road,Kano,489,0,0.0,low,522
136573806.61,37376234.62,406,26,34756129.01,28.84,1,0,77.83,0.6247,1.6144,0.5279,0.8368,3,13.91,Pipeline,Edo,765,0,8.19,medium,798
157239411.06,156794392.01,146,25,59437599.0,89.04,2,0,71.29,0.4171,1.0545,0.9304,0.6684,2,56.36,Road,Rivers,950,0,4.13,medium,976
606938459.57,555463601.08,398,2,166038736.48,93.13,2,0,82.86,0.6489,2.1958,0.7469,0.9098,6,7.18,Road,Kano,540,0,1.91,low,544
182970526.2,54096583.58,422,23,61729078.95,30.35,6,0,81.69,0.3073,1.1692,0.6769,0.9311,5,216.99,Pipeline,Abia,800,1,12.06,high,863
207360305.02,122900942.74,356,38,54183449.53,52.72,2,1,64.81,0.4279,1.9289,0.8571,0.9616,4,3.97,Road,Enugu,240,0,12.05,medium,280
97663913.71,54223321.43,280,10,52145111.23,56.46,2,1,67.07,0.7114,2.3428,0.6598,0.8968,8,38.08,Building,FCT,175,0,11.13,high,172
373132367.34,124725570.62,39,22,187021457.37,26.06,2,1,76.5,0.5937,0.0,0.5877,0.9136,6,28.51,Road,Kaduna,496,1,17.08,high,513
77895569.9,28030521.69,299,46,34682089.63,30.12,8,3,61.27,0.6669,2.0314,0.7707,0.5739,9,300.0,Railway,Edo,861,0,10.6,high,878
260250971.16,171629780.62,309,4,126091452.85,52.12,3,1,73.71,0.5741,0.1321,0.6801,0.8385,5,53.65,Building,Edo,637,1,30.57,high,703
447002619.37,145648801.04,90,4,188362759.89,32.08,2,0,77.48,0.558,0.9847,0.8506,0.7269,2,23.63,Building,Kano,885,0,4.38,medium,898
354854241.18,193381026.61,301,27,90781454.03,41.66,7,0,70.16,0.4841,0.7646,0.5233,0.8403,5,212.29,Pipeline,Abia,286,1,14.94,high,342
467735833.42,241921575.15,31,18,148631372.84,44.49,2,0,65.97,0.8595,2.44,0.6807,0.7225,3,49.47,Road,FCT,831,0,6.76,medium,874
528089130.57,334458191.22,398,34,280550585.38,52.92,5,1,79.72,0.7879,1.6833,0.6186,0.6067,5,179.3,Road,Delta,568,0,12.37,high,584
707150779.46,81177591.29,365,37,326738103.38,11.71,1,2,67.7,0.5793,2.4348,0.7926,0.7545,4,20.06,Railway,Lagos,340,0,6.03,medium,375
317985145.44,85949105.4,29,22,149951844.33,26.98,1,0,69.22,0.6366,1.9212,0.8573,1.0,3,26.48,PowerPlant,Delta,372,0,4.11,low,360
628018926.59,124121689.93,284,34,259997581.48,15.78,2,2,54.7,0.6077,1.1422,0.649,0.7594,5,25.62,Pipeline,Oyo,120,1,22.95,high,169
654239356.64,576182524.36,398,13,172683663.28,79.31,2,0,70.32,0.6053,1.8037,0.8846,0.7578,4,28.63,Bridge,Kaduna,327,0,8.47,medium,318
349450340.03,144831217.86,370,38,159322105.27,45.25,5,0,72.7,0.8599,2.2068,0.7485,0.7783,3,51.37,PowerPlant,Delta,490,0,5.82,medium,503
246355619.03,223508489.89,402,13,131656086.11,100.0,1,0,71.5,0.9774,2.0418,0.8408,0.7714,3,5.5,PowerPlant,Enugu,1084,0,4.22,medium,1107
46470874.26,8376391.94,184,36,13711313.96,18.57,1,0,75.2,0.8143,0.535,0.8436,0.6625,4,1.94,Dam,Kano,989,0,2.36,low,979
370720130.07,50615884.19,276,2,139446184.51,12.96,1,0,72.24,0.8523,2.2354,0.6836,0.8329,8,38.89,Building,Enugu,1013,0,5.22,medium,1057
577041036.14,645460338.72,118,6,262400201.35,96.55,10,1,58.74,0.5368,2.4618,0.967,0.7106,5,300.0,Building,Delta,882,1,27.58,high,950
321073775.63,64645181.91,97,4,90628378.11,16.53,2,1,81.8,1.0,1.782,0.6637,0.7492,1,63.27,Road,Kano,972,1,17.39,high,1036
111090128.82,60657667.53,432,49,55367360.78,57.59,1,0,86.98,0.6985,1.0275,0.6598,0.9273,5,35.7,Railway,Oyo,489,0,0.0,low,509
624344523.03,673482412.64,219,29,297820326.02,85.02,5,0,63.92,0.3941,1.0367,0.6147,0.9445,5,165.1,Railway,Lagos,722,0,18.85,high,739
257264060.85,223718347.99,39,8,134647531.65,91.93,1,0,72.1,0.694,0.0,0.6781,0.9509,5,20.88,Building,Abia,761,0,6.37,medium,785
786185727.23,388665712.03,420,38,217132574.83,44.02,1,0,69.76,0.9714,2.9449,0.5862,0.6001,3,29.13,Dam,Delta,791,1,13.96,high,814
22766256.45,5506783.37,83,29,11360318.79,21.33,4,0,82.19,0.7363,3.9834,0.6375,0.7118,1,168.62,Building,Oyo,187,0,2.53,medium,215
508622286.77,145562530.69,22,38,175370380.16,24.74,5,0,98.15,0.4386,0.0,0.5982,0.6821,6,165.05,Pipeline,Rivers,268,1,15.22,high,326
360854793.83,283592813.07,139,11,192916868.0,67.88,4,1,82.35,0.7065,1.0881,0.6547,0.6772,6,112.29,Railway,Rivers,525,0,6.56,medium,560
929668332.64,690532401.21,393,8,281239675.19,65.57,0,0,59.54,0.2625,0.9895,0.753,0.6667,4,8.84,PowerPlant,Kaduna,1022,0,3.47,medium,1040
174487453.67,162476011.43,123,5,84429658.43,86.17,3,1,100.0,0.6625,1.5258,0.4401,0.729,9,53.64,Pipeline,FCT,1041,1,16.07,high,1093
745776157.08,331151902.73,57,18,224054863.64,43.48,1,0,96.17,0.5304,0.9675,0.6575,0.8619,4,14.18,Road,Kaduna,308,0,2.65,low,346
130313195.58,59604738.26,181,9,41918135.01,48.76,4,1,64.2,0.9251,2.3358,0.6818,0.7855,5,119.07,Pipeline,Delta,169,0,0.32,medium,175
195533757.61,128721114.11,290,17,80947269.57,57.71,1,2,34.92,0.8207,0.5676,0.8999,0.8885,5,41.88,Building,Delta,234,0,6.64,medium,247
540064123.04,327785265.79,138,2,137157049.49,55.03,1,1,60.74,0.7969,1.0426,1.0,0.833,7,6.64,Pipeline,Abia,208,0,4.13,medium,248
274152878.35,250767278.23,235,34,132640452.6,74.62,2,1,44.8,0.4627,1.5569,0.5841,0.8653,5,31.74,Bridge,Edo,598,0,11.29,high,624
132084370.37,78565653.96,39,38,34743505.16,51.33,2,0,79.78,0.6285,0.3907,0.7973,0.7845,2,52.63,PowerPlant,Delta,481,0,4.0,medium,505
494076394.12,501828850.51,472,30,163391745.55,95.48,1,1,35.19,0.656,0.697,0.6254,0.7583,8,4.86,Railway,FCT,388,0,15.67,high,402
1213767089.94,1108607170.07,397,13,319011913.6,81.56,5,1,73.39,0.7225,0.8324,1.0,0.7039,7,18.47,PowerPlant,Abia,658,0,9.64,medium,678
43857785.87,21453248.76,510,33,16633257.84,42.76,0,1,66.89,0.6951,2.556,0.5962,0.8743,6,16.23,Railway,FCT,769,0,8.74,high,802
620155273.73,391982541.6,298,19,311219325.29,51.29,7,2,86.47,0.6659,2.0827,0.4486,0.7537,4,108.4,Road,Oyo,575,1,32.43,high,602
580971279.26,356842323.31,153,27,315677091.98,63.09,1,0,76.04,0.5154,2.7071,0.5802,0.8,4,33.02,Building,Oyo,815,0,2.82,medium,807
759480152.89,224265283.9,80,17,338879592.32,28.35,0,2,83.91,0.6074,1.6012,0.712,0.7393,2,3.53,Road,Kano,229,0,3.3,medium,261
147305430.1,86655113.04,317,46,45932891.32,53.17,2,1,69.86,0.537,1.0054,0.7199,0.7712,3,22.36,Bridge,Abia,409,0,0.0,medium,438
822649457.99,361066301.71,439,4,344804710.94,45.42,1,1,75.65,0.4861,1.0637,0.8764,0.7288,6,13.19,Dam,Kaduna,673,0,5.2,medium,672
506888052.76,622805926.85,261,21,233487217.09,100.0,0,1,81.39,0.6741,0.3109,0.5145,0.6545,4,2.19,Building,Rivers,878,1,22.87,high,915
510881961.15,289537762.13,60,17,137622320.08,48.65,5,2,73.35,0.8694,0.6305,0.6375,0.8379,6,137.4,Dam,Oyo,816,0,8.92,high,817
661419543.67,387324801.98,309,8,199730516.23,57.08,2,0,72.67,0.4968,1.9656,0.6967,0.8056,7,9.49,Railway,Kano,422,0,9.36,medium,422
41418202.8,36398570.05,545,41,17485824.03,81.16,3,0,53.67,0.5227,0.7621,0.8886,0.8037,5,105.19,Dam,Edo,741,0,8.88,medium,744
627212768.6,649321597.44,22,7,326913353.15,96.64,0,1,83.27,0.6782,0.9725,0.7044,0.6843,6,2.11,Building,Kaduna,501,0,3.52,medium,540
184398856.45,142747017.34,411,50,85853770.66,65.95,1,2,85.84,0.688,1.7047,0.5614,0.5622,2,14.81,Dam,Kano,1020,1,10.78,high,1041
657012168.04,252825541.44,283,17,352966399.19,32.75,1,1,65.69,0.7971,0.9313,0.7939,0.8648,4,3.71,Building,Kano,843,0,6.09,medium,845
96759868.52,31663572.71,169,30,26146769.9,30.82,3,1,51.98,0.7733,0.9182,0.7173,0.8099,6,112.31,Railway,Edo,102,0,14.23,high,145
489749946.37,384891379.72,383,23,151734771.57,67.56,1,1,73.85,0.6086,1.7429,0.702,0.6675,2,4.5,Dam,Kaduna,994,0,6.87,medium,1010
599842837.65,229610330.98,110,10,292862419.71,39.3,3,0,67.32,0.6545,1.8143,0.8628,0.716,4,2.02,Bridge,Enugu,246,0,4.22,medium,269
342823440.93,109157265.01,169,2,162987636.0,29.66,2,2,69.11,0.6505,0.9632,0.8178,0.7501,6,56.25,Building,Abia,646,0,6.68,medium,670
142502240.63,131803059.52,184,23,59564463.44,75.62,2,0,65.54,0.9373,1.7667,0.6949,0.8488,3,73.88,Road,Oyo,375,0,13.39,high,376
41751199.93,8211933.52,413,28,13212614.22,17.39,2,2,61.22,0.7898,2.4564,0.5693,0.7022,3,49.98,Pipeline,Lagos,467,0,7.88,high,496
632792108.54,424124383.57,108,16,254097241.53,61.02,5,1,76.27,0.5099,1.3497,0.793,0.8249,2,4.58,Bridge,Enugu,566,0,0.0,medium,574
831141490.78,1034019610.33,344,43,220544853.3,95.68,2,0,87.13,0.4239,2.3861,0.7055,0.7105,3,28.32,Pipeline,Delta,1023,1,25.85,high,1087
168609808.68,184225672.04,61,28,76753386.34,82.04,2,1,77.21,0.5737,0.0,0.4886,0.7395,3,28.06,Building,Delta,355,1,25.04,high,429
141241088.7,86257539.31,69,15,61811278.28,52.34,3,0,85.37,0.7196,0.7145,0.6626,0.6341,5,110.97,Building,Edo,586,0,13.19,high,593
